date, pm25, pm10, o3, no2, so2, co
07-09-15,55, , ,5,6,13
06-09-15,52, , ,4,1,4
05-09-15,89, , ,5, ,4
04-09-15,91, , ,8,1,12
03-09-15,82, , ,6, ,8
02-09-15,77, , ,6,1,6
01-09-15,85, , ,6,1,6
31-08-15,72, , ,6, ,3
30-08-15,67, , ,6, ,4
29-08-15,78, , ,5, ,4
28-08-15,62, , ,7, ,2
27-08-15,59, , ,4, ,4
26-08-15,77, , ,4, ,5
25-08-15,56, , ,6, ,4
24-08-15,128, , ,4, ,6
23-08-15,84, , ,6, ,5
22-08-15,45, , ,4, , 
21-08-15,75, , ,4, ,7
20-08-15,85, , ,5,9,3
19-08-15,98, , ,5,2,9
18-08-15,84, , ,7,5,5
17-08-15,60, , ,7,2,4
16-08-15,64, , ,6,1,9
15-08-15,59, , ,5,1,5
14-08-15,68, , ,2,1,4
13-08-15,62, , ,1,3,2
12-08-15,66, , , ,1,3
11-08-15,77, , ,1,4,6
10-08-15,76, , ,1,4,2
09-08-15,59, , ,1,4,5
08-08-15,103, , , ,1,4
07-08-15,77, , ,1,2,2
06-08-15,68, , ,1,2,5
05-08-15,68, , ,4,4,6
04-08-15,60, , ,3,1,5
03-08-15,75, , ,3,1,7
02-08-15,55, , ,4,1,2
01-08-15,70, , ,3,1,2
31-07-15,70, , ,4,1,2
30-07-15,79, , ,5,1,5
29-07-15,66, , ,5,2,11
28-07-15,68, , ,6,4,7
27-07-15,61, , ,4,4,5
26-07-15,61, , ,3,4,2
25-07-15,76, , ,3,1,7
24-07-15,93, , ,3,10,4
23-07-15,55, , ,4,14,2
22-07-15,70, , ,3,3,6
21-07-15,73, , ,3,1,4
20-07-15,54, , ,4,1,9
19-07-15,61, , ,4,7,5
18-07-15,76, , ,3,1,3
17-07-15,77, , ,4,3,5
16-07-15,73, , ,4,3,6
15-07-15,77, , ,4,1,8
14-07-15,79, , ,4,8,7
13-07-15,78, , ,4,1,3
12-07-15,75, , ,5,1,1
11-07-15,71, , ,5, ,9
10-07-15,53, , ,5,1,10
09-07-15,60, , ,4,2,5
08-07-15,71, , ,4,2,11
07-07-15,78, , ,3,5,7
06-07-15,82, , , ,2,9
05-07-15,63, , , ,1,2
04-07-15,73, , ,1,1,1
03-07-15,65, , , ,1,7
02-07-15,77, , ,1,4,8
01-07-15,69, , , ,4,7
30-06-15,98, , ,1,5,29
29-06-15,84, , ,1,11,1
28-06-15,76, , ,1,1,5
27-06-15,85, , ,1,4,2
26-06-15,59, , ,1,3,3
25-06-15,55, , ,1,3,11
24-06-15,53, , ,1,2,2
23-06-15,76, , ,2,14,11
22-06-15,77, , ,11,10,7
21-06-15,94, , ,5, ,3
20-06-15,67, , ,8,8,10
19-06-15,51, , ,10,11,9
18-06-15,71, , ,6, ,5
17-06-15,70, , ,4, ,12
16-06-15,81, , ,4, ,14
15-06-15,57, , ,4,1,10
14-06-15,54, , ,4,1,15
13-06-15,61, , ,3,12,8
12-06-15,66, , ,1,8,9
11-06-15,59, , ,7,7,9
10-06-15,47, , ,10,5,14
09-06-15,52, , ,12,13,9
08-06-15,50, , ,12,13,9
07-06-15,39, , ,19,4,9
06-06-15,54, , ,15,11,10
05-06-15,72, , ,7,4,6
04-06-15,81, , , ,3,11
03-06-15,59, , , ,3,11
02-06-15,74, , , ,5,11
01-06-15,71, , , ,3,15
31-05-15,106, , , ,2,24
30-05-15,74, , ,2,7,14
29-05-15,71, , ,6,23,11
28-05-15,67, , ,9,1,29
27-05-15,102, , ,4,2,6
26-05-15,84, , ,3,1,6
25-05-15,76, , ,2,2,5
24-05-15,75, , ,3,3,3
23-05-15,75, , ,5,31,1
22-05-15,91, , ,4,4,5
21-05-15,63, , ,5,3,7
20-05-15,74, , ,6,3,5
19-05-15,72, , ,5,5,3
18-05-15,76, , ,5,2,3
17-05-15,28, , ,3,6,6
16-05-15,68, , ,5,3,3
15-05-15,64, , ,5,3,3
14-05-15,93, , ,5,1,4
13-05-15,54, , ,4,5,4
12-05-15, , , ,5,2,4
11-05-15, , , ,4,38,4
10-05-15, , , ,5,2,2
09-05-15, , , ,4,32,2
08-05-15, , , ,4,17,4
07-05-15, , , ,5,3,4
06-05-15, , , ,7,19,4
05-05-15, , , ,9,3,3
04-05-15, , , ,16,7,10
03-05-15, , , ,8,7,10
02-05-15, , , ,1,88,9
01-05-15, , , ,2,49, 
30-04-15, , , ,2, , 
29-04-15, , , ,3,115, 
28-04-15, , , ,3,6,4
27-04-15, , , ,7,25,9
26-04-15, , , ,7,1,6
25-04-15, , , ,5, ,10
24-04-15, , , ,10,2,7
23-04-15, , , ,2,38, 
22-04-15, , , ,2,118, 
21-04-15, , , ,2,2,3
20-04-15, , , ,3,3,2
19-04-15, , , ,3,3,5
18-04-15, , , ,2,3,4
17-04-15, , , ,2,1,5
16-04-15, , , ,6,4,3
15-04-15, , , , ,2,5
13-04-15, , , ,1,11, 
12-04-15, , , ,2,7,9
11-04-15, , , ,3,1,5
10-04-15, , , ,3,1,7
09-04-15, , , ,7,2,2
08-04-15, , , ,3,11,3
07-04-15, , , ,6,14,5
06-04-15, , , ,2,5,4
05-04-15, , , ,9,1,4
04-04-15, , , ,15,1,4
03-04-15, , , ,2,3,7
02-04-15, , , ,14,1,2
01-04-15, , , , ,2,13
31-03-15, , , ,4, , 
30-03-15, , , , ,2,2
28-03-15, , , ,7, , 
27-03-15, , , ,19,1,6
26-03-15, , , ,14,1,7
25-03-15, , , ,13, ,5
24-03-15, , , ,9,7, 
23-03-15, , , ,14,4,10
22-03-15, , , , ,1,7
20-03-15, ,12, ,16, , 
19-03-15, ,40, ,18, ,11
18-03-15, ,24, ,16,5,5
17-03-15, ,38, ,8,2,6
16-03-15, ,733, ,5,84,1
15-03-15, , , , , , 
13-03-15, ,28, ,7, , 
12-03-15, ,40, ,13,2,3
11-03-15, ,39, ,11,1,3
10-03-15, ,39, ,10,1,3
09-03-15, , , , ,1,3
04-03-15, ,17, ,3, , 
03-03-15, , , , ,11,6
02-03-15, ,12, ,3, , 
01-03-15, ,12, ,7, , 
28-02-15, ,15, ,5, ,6
27-02-15, ,51, ,6,1,9
26-02-15, ,59, ,7,5,12
25-02-15, ,44, ,14,7,9
24-02-15, ,34, ,5,5,14
23-02-15, ,44, ,2,2,10
22-02-15, ,64, ,5, , 
21-02-15, ,59, ,4, ,1
20-02-15, , , ,2,7,8
19-02-15, , , ,3,192, 
18-02-15, , , ,3,56, 
17-02-15, , , , ,135, 
16-02-15, ,40, ,2, , 
15-02-15, , , , ,2,3
14-02-15, ,76, ,7, , 
13-02-15, ,43, ,3,4,8
12-02-15, ,51, ,9,11,6
11-02-15, ,38, ,3,45,8
10-02-15, , , , , ,6
08-02-15, , , ,1, , 
07-02-15, , , , ,5,7
06-02-15, ,47, ,2, , 
05-02-15, ,47, ,2,1,6
04-02-15, ,57, ,2,2,1
03-02-15, ,64, ,3,6,2
02-02-15, ,50, ,2,5, 
01-02-15, , , , ,4,2
30-01-15, ,48, , , , 
29-01-15, ,48, ,2,1, 
28-01-15, , , , , ,1
24-01-15, , , , , , 
23-01-15, , , ,1, , 
22-01-15, , , ,2, , 
21-01-15, , , ,2, , 
20-01-15, , , ,3, , 
19-01-15, , , ,4, , 
16-01-15, , , ,2, , 
15-01-15, , , ,8, , 
14-01-15, , , ,14, , 
13-01-15, , , ,14, , 
12-01-15, , , ,9, , 
11-01-15, , , ,6, , 
10-01-15, , , ,1, , 
09-01-15, , , ,7, , 
08-01-15, , , ,2, , 
06-01-15, , , ,4, , 
05-01-15, , , ,11, , 
03-01-15, , , ,5, , 
02-01-15, , , ,6, , 
01-01-15, , , ,5, , 
26-12-14, , , ,4, , 
24-12-14, , , ,6, , 
22-12-14, , , ,6,5, 
19-12-14, , , ,5,26, 
17-12-14, , , ,3,3,1
16-12-14, , , ,4,2,4
15-12-14, , , ,3,2,4
14-12-14, , , ,2,5,5
13-12-14, , , ,1,4,5
10-12-14, ,60, , , ,2
09-12-14, ,59, ,1, ,4
08-12-14, ,56, ,2,2,4
07-12-14, ,52, ,2,1,4
06-12-14, ,52, ,7,1,5
05-12-14, ,60, ,10,2,5
04-12-14, ,87, ,13,13,5
03-12-14, , , ,2,46,1
28-11-14, ,60, ,3,47,8
27-11-14, ,68, ,8,28,6
26-11-14, ,73, ,7,1,6
25-11-14, ,64, ,9,1,7
21-11-14, ,57, ,1, ,5
20-11-14, ,39, ,1, ,3
19-11-14, ,60, , , ,8
18-11-14, , , ,1,2, 
13-11-14, ,11, ,2,2,4
07-11-14, ,71, ,6, ,7
06-11-14, ,65, ,6, ,6
03-11-14, ,52, ,2,1,4
24-10-14, , , ,2,123, 
22-10-14, ,5, ,2,76, 
21-10-14, , , ,2,129, 
20-10-14, , , , ,67, 
18-10-14, , , ,3,215, 
14-10-14, , , ,1,59, 
13-10-14, , , ,4,58, 
09-10-14, , , , , , 
06-10-14, , , , ,112, 
16-09-14, , , , ,166, 
03-09-14, ,429, ,9,74, 
07-08-14, ,424, ,9,85,3
01-07-14, , , ,14,2,1
30-06-14, , , ,14,2,1
29-06-14, ,2, ,14,4,5
28-06-14, , , ,14,8,3
27-06-14, , , ,14,3,2
26-06-14, , , , , ,3
25-06-14, , , , , , 
24-06-14, , , , ,4,5
23-06-14, , , , , ,6
22-06-14, , , ,14,1,8
21-06-14, , , ,14,4,3
20-06-14, , , ,14,4,3
19-06-14, , , ,14, ,2
18-06-14, , , ,14,2,5
17-06-14, ,9, ,15,2,3
16-06-14, ,8, ,14,5,3
15-06-14, ,2, ,14,1,4
14-06-14, , , ,14,2,5
13-06-14, , , ,18,1,6
12-06-14, ,14, ,14,2,1
11-06-14, , , , , ,2
10-06-14, , , ,14,7, 
09-06-14, , , ,14,2, 
08-06-14, , , ,14,2,5
07-06-14, ,21, ,14,2,2
06-06-14, , , ,14,2,3
05-06-14, ,4, ,14,1,2
04-06-14, , , ,14, ,6
03-06-14, , , , , ,5
01-06-14, , , ,17,2, 
31-05-14, , , , , ,6
27-05-14, , , ,10,2, 
26-05-14, , , , , ,7
25-05-14, , , ,10,2, 
24-05-14, , , , , ,2
21-05-14, ,4, , ,2, 
20-05-14, , , , , ,2
19-05-14, ,4, , ,2, 
18-05-14, , , , , ,3
07-05-14, ,4, ,6,2, 
06-05-14, , , , , ,4
28-04-14, ,6, ,6,2, 
27-04-14, ,4, ,6,2,3
26-04-14, ,5, ,6,2,4
25-04-14, ,4, ,6,2,3
24-04-14, ,4, ,6,2,2
23-04-14, ,4, ,6,2,4
22-04-14, ,7, ,6,3,3
21-04-14, , , , , ,2
20-04-14, ,11, ,6,3, 
19-04-14, ,4, ,6,2,5
18-04-14, ,5, ,6, ,3
17-04-14, ,9, ,6,5,5
16-04-14, ,10, ,6,2,2
15-04-14, ,5, ,6,2,6
14-04-14, , , , , ,3
12-04-14, ,27, ,6,2, 
11-04-14, ,10, ,6,2,7
10-04-14, , , ,6,2,3
09-04-14, ,12, ,5,2,3
08-04-14, ,17, ,5,2,3
07-04-14, ,21, ,5,1,4
06-04-14, , , , , ,10
05-04-14, ,6, ,5,3, 
04-04-14, , , ,5,3, 
03-04-14, ,14, ,5,6, 
02-04-14, , , ,5,6,43
01-04-14, , , ,6,8, 
29-03-14, ,68, , , , 
28-03-14, ,86, ,6,5,18
27-03-14, ,78, ,6,3,3
26-03-14, ,86, ,6,2,5
25-03-14, ,85, ,6,2,5
24-03-14, ,68, ,6,3,5
23-03-14, , , ,6,3,8
14-03-14, ,426, , , , 
13-03-14, , , ,6,116,1
02-03-14, ,35, , , , 
01-03-14, , , ,6,3,1
28-02-14, ,46, , , , 
27-02-14, , , ,6,17,1
26-02-14, ,49, , , , 
25-02-14, ,459, ,6,4,11
24-02-14, ,64, ,6,3,7
23-02-14, , , ,6,4,6
21-02-14, ,73, , , , 
20-02-14, ,65, ,6,3,4
19-02-14, ,63, ,6,2,2
18-02-14, ,64, ,6,2,5
17-02-14, ,44, ,6,3,5
16-02-14, , , ,6,4,9
15-02-14, ,83, , , , 
14-02-14, ,75, ,6,2, 
13-02-14, ,67, ,6,5,5
12-02-14, ,64, ,5,8,5
11-02-14, ,62, ,5,4,3
10-02-14, ,73, ,5,4,3
09-02-14, , , ,5,5,9
07-02-14, ,64, , , , 
06-02-14, ,64, ,5,3,8
05-02-14, ,77, ,5,4,10
04-02-14, ,61, ,5,4,8
03-02-14, ,71, ,6,3,6
02-02-14, ,61, ,5,3,3
01-02-14, ,58, ,5,2, 
31-01-14, ,70, ,5,2,1
30-01-14, ,52, ,5,2,3
29-01-14, ,51, ,5,2,1
28-01-14, ,64, ,5,2,1
27-01-14, , , ,5,2,11
26-01-14, ,61, , , , 
25-01-14, , , ,5,2, 
24-01-14, ,50, , , , 
23-01-14, ,56, ,5,3,2
22-01-14, ,64, ,5,2,2
21-01-14, ,66, ,5,2, 
20-01-14, ,61, ,5,2,1
19-01-14, ,56, ,5,2,1
18-01-14, ,71, ,5,2,1
17-01-14, ,67, ,5,2, 
16-01-14, , , ,5,2, 
11-01-14, ,75, , , , 
10-01-14, ,65, ,5,3, 
09-01-14, ,66, ,5,2,5
08-01-14, ,56, ,5,2,4
07-01-14, ,61, ,5,2,3
06-01-14, ,51, ,5,2,2
05-01-14, ,48, ,5,2,6
04-01-14, ,65, ,5,2,3
03-01-14, ,66, ,5,2,6
02-01-14, ,58, ,5,2,3
01-01-14, ,58, ,5,2,1
31-12-13, , , ,5,2,2
