date, pm25, pm10, o3, no2, so2, co
14-01-19,156,93,38,23,4,5
13-01-19,151,88,39,21,2,5
12-01-19,161,79,40,16,2,4
11-01-19,159,96,43,22,2,5
10-01-19,160,92,43,23,2,5
09-01-19,158,101,47,40,11,7
08-01-19,156,108,44,50,11,8
07-01-19,160,107,38,36,5,8
06-01-19,160,103,44,29,2,7
05-01-19,154,98,46,20,3,5
04-01-19,158,91,45,25,3,5
03-01-19,148,95,42,35,7,6
02-01-19,151,94,44,41,5,8
01-01-19,145,95,43,44,7,7
31-12-18, ,94,41,41,17,7
30-12-18,154, , , , , 
29-12-18,145,90,46,24,8,5
28-12-18,134,90,45,20,11,4
27-12-18,146,95,36,24,10,5
26-12-18,145,87,31,24,5,5
25-12-18,156,83,32,20,3,5
24-12-18,158,98,45,28,4,5
23-12-18,161,97,35,27,2,6
22-12-18,157,86,40,22,2,5
21-12-18,123,86,41,26,3,5
20-12-18,96,73,34,27,2,5
19-12-18,76,67,23,25,1,5
18-12-18,50,47,21,16,2,3
17-12-18,126,27,15,11,2,2
16-12-18,160,64,26,13,5,4
15-12-18,158,94,41,15,9,5
14-12-18, ,87,34,16,3,4
11-12-18,160, , , , , 
10-12-18,160,98,25,17,15,5
09-12-18,165,92,28,12,3,4
08-12-18,158,91,25,14,3,5
07-12-18,142,83,34,15,1,5
06-12-18,153,68,25,15,1,5
05-12-18,148,86,12,32,1,9
04-12-18,159,81,20,16,1,5
03-12-18,157,92,44,24,2,5
02-12-18,153,92,37,25,2,6
01-12-18,152, ,39,29,4,6
30-11-18,143,93,39,29,5,5
29-11-18, ,91,42,24,7,5
20-04-18,158, , , , , 
19-04-18,91,107,15,50,11,17
18-04-18,72,76,34,25,3,4
17-04-18,80,57,36,13,1,2
16-04-18,105,63,40,20,1,4
15-04-18,70,72,49,27,1,6
14-04-18,52,51,28,15,1,3
13-04-18,66,46,39,13, ,3
12-04-18,72,55,40,19, ,5
11-04-18,70,57,36,19,2,3
10-04-18,83,54,31,16, ,3
09-04-18,87,66,41,24, ,4
08-04-18,76,65,50,21, ,5
07-04-18,66,49,38,16, ,4
06-04-18,118,49,41,21,1,4
05-04-18,103,81,40,25,1,5
04-04-18,104,72,37,21, ,4
03-04-18,120,69,39,18,1,4
02-04-18,87,74,40,23,1,4
01-04-18,102,58,36,20, ,3
31-03-18,117,72,28,19,1,4
30-03-18,120,77,48,17,3,5
29-03-18,130,77,42,19,2,5
28-03-18,115,85,50,24,4,6
27-03-18,131,77,48,20,6,5
26-03-18,134,81,48,19,3,4
25-03-18,154,84,51,19,2,5
24-03-18,133,97,46,27,4,6
23-03-18,129,99,45,41,8,8
22-03-18,107,100,38,39,11,7
21-03-18,134,87,33,26,6,5
20-03-18,123,73,26,19,2,9
19-03-18,99,71,38,36,5,11
18-03-18,95,61,40,22,1,9
17-03-18,122,54,32,19, ,7
16-03-18,141,62,36,17,1,9
15-03-18,108,95,38,26,8,10
14-03-18,109,71,39,18,3,8
13-03-18,89,72,42,26,2,8
12-03-18,94,62,37,21,1,8
11-03-18,104,84,37,23,1,7
10-03-18,143,65,39,17,1,7
09-03-18,128,85,50,21,2,9
08-03-18,112,84,45,29,1,9
07-03-18,101,71,39,22,3,10
06-03-18,110,69,42,18,2,8
05-03-18,106,71,45,17,4,7
04-03-18,124,72,45,20,4,10
03-03-18,110,76,49,24,3,8
02-03-18, ,71,48,21,3,8
01-03-18,126, , , , , 
28-02-18,136,84,32,34,3,10
27-02-18,110,84,44,38,3,11
26-02-18,109,77,43,40,4,11
25-02-18,68,74,43,36,2,9
24-02-18,108,57,32,20,2,4
23-02-18,126,77,34,23,1,7
22-02-18,137,85,37,30,2,9
21-02-18,127,87,41,26,3,9
20-02-18,116,76,41,20,2,7
19-02-18,112,72,40,20,2,7
18-02-18,131,73,45,20,2,7
17-02-18,117,89,50,37,3,11
16-02-18,116,82,38,31,9,9
15-02-18,131,72,34,25,8,7
14-02-18,125,82,34,29,5,10
13-02-18,116,68,34,18,1,8
12-02-18,134,63,31,15, ,6
11-02-18,158,64,26,11, ,5
10-02-18,122,66,28,18,1,6
09-02-18,140,76,31,22,2,8
08-02-18,105,78,24,30,4,9
07-02-18,129,72,32,34,2,10
06-02-18,107,89,37,44,4,10
05-02-18,96,71,32,29,2,9
04-02-18,93,73,42,21,2,8
03-02-18,101,69,44,17,3,8
02-02-18,112,73,47,25,4,8
01-02-18,114,82,36,43,5,10
31-01-18,84,83,36,39,5,11
30-01-18,157,79,34,29,5,8
29-01-18,145,112,23,32,9,8
28-01-18,151,113,45,22,2,9
27-01-18,155,89,45,25,2,9
26-01-18,150,97,58,30,5,10
25-01-18,151,97,72,31,10,9
24-01-18,148,101,50,30,8,9
23-01-18,138,84,43,21,2,7
22-01-18,154,79,44,25,2,8
21-01-18,148,86,61,25,3,11
20-01-18,135,90,52,31,5,10
19-01-18,132,91,50,37,11,12
18-01-18,139,91,44,31,6,9
17-01-18,139,90,43,30,3,11
16-01-18,142,82,47,23,3,8
15-01-18,162,82,39,20,3,9
14-01-18,158,75,51,17,2,9
13-01-18,149,85,49,29,6,10
12-01-18,156,98,54,34,13,11
11-01-18,162,102,57,38,8,11
10-01-18,157,110,75,35,5,11
09-01-18,161,102,61,28,5,10
08-01-18,158,100,60,28,3,11
07-01-18,157,94,53,30,3,10
06-01-18,154,98,61,28,4,10
05-01-18,156,96,75,37,5,11
04-01-18,168,90,62,33,6,11
03-01-18,165,108,51,30,9,10
02-01-18,155,106,64,25,4,6
01-01-18,118,90,61,26,2,16
31-12-17,147,89,32,25,2, 
30-12-17,142,99,36,40,1, 
29-12-17,235,83,49,40,13, 
28-12-17,155,104,46,49,18, 
27-12-17,134,98,48,32,9,7
26-12-17,166,82,39,27,7,6
25-12-17,165,108,44,31,6,8
24-12-17,172,98,38,25,1,12
23-12-17,173,100,44,32,1,9
22-12-17,152,108,54,32,4,18
21-12-17,162,93,30,35,6, 
20-12-17,185,99,84,36,3,36
19-12-17,117,105,48,47,5,37
18-12-17,158,78,46,28,13,17
17-12-17,155,91,40,19,6,5
16-12-17,149,91,40,34,3,43
15-12-17,148,85,44,36,2,7
14-12-17,145,75,40,26,2,89
13-12-17,148,79,44,26,2,8
12-12-17,150,88,53,36,2,11
11-12-17,121,92,82,44,5,13
10-12-17,105,79,46,30,13,12
09-12-17,145,73,40,22,14,6
08-12-17,159,112,48,19,7,8
07-12-17,154,109,52,21,10,11
06-12-17,126,91,48,25,3,13
05-12-17,136,67,33,16,1,10
04-12-17,154,69,37,17,1,8
03-12-17,155,76,45,20,2,9
02-12-17,153,83,52,23,3,9
01-12-17,150,78,46,20,4,11
30-11-17,144,79,46,23,3,10
29-11-17,147,76,55,29,4,10
28-11-17,196,80,51,29,4,12
27-11-17,156,107,70,25,6,12
26-11-17,186,97,57,29,10,9
25-11-17,152,91,40,34,6,13
24-11-17,151,84,47,18,4,9
23-11-17,216,85,50,19,1,11
22-11-17,98,57,35,15,2,10
21-11-17,102,58,48,16,1,9
20-11-17,109,56,34,22,2,10
19-11-17,86,61,39,24,2,11
18-11-17,182,53,35,18,3,8
17-11-17,95,47,33,16,3,8
16-11-17,103,60,26,20,6,8
15-11-17,126,66,29,16,5,9
14-11-17,128,78,34,20,8,9
13-11-17,135,78,31,24,6,10
12-11-17, ,80,48,23,9,10
