date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2018-11-11,143.0,92.0,40.5,26.5,6.0,5.0,11,11,2018
2018-11-12,143.0,92.0,40.5,26.5,6.0,5.0,12,11,2018
2018-11-13,143.0,92.0,40.5,26.5,6.0,5.0,13,11,2018
2018-11-14,143.0,92.0,40.5,26.5,6.0,5.0,14,11,2018
2018-11-15,143.0,92.0,40.5,26.5,6.0,5.0,15,11,2018
2018-11-16,143.0,92.0,40.5,26.5,6.0,5.0,16,11,2018
2018-11-17,143.0,92.0,40.5,26.5,6.0,5.0,17,11,2018
2018-11-18,143.0,92.0,40.5,26.5,6.0,5.0,18,11,2018
2018-11-19,143.0,92.0,40.5,26.5,6.0,5.0,19,11,2018
2018-11-20,143.0,92.0,40.5,26.5,6.0,5.0,20,11,2018
2018-11-21,143.0,92.0,40.5,26.5,6.0,5.0,21,11,2018
2018-11-22,143.0,92.0,40.5,26.5,6.0,5.0,22,11,2018
2018-11-23,143.0,92.0,40.5,26.5,6.0,5.0,23,11,2018
2018-11-24,143.0,92.0,40.5,26.5,6.0,5.0,24,11,2018
2018-11-25,143.0,92.0,40.5,26.5,6.0,5.0,25,11,2018
2018-11-26,143.0,92.0,40.5,26.5,6.0,5.0,26,11,2018
2018-11-27,143.0,92.0,40.5,26.5,6.0,5.0,27,11,2018
2018-11-28,143.0,92.0,40.5,26.5,6.0,5.0,28,11,2018
2018-11-29,143.0,91.0,42.0,24.0,7.0,5.0,29,11,2018
2018-11-30,143.0,93.0,39.0,29.0,5.0,5.0,30,11,2018
2018-12-01,152.0,87.0,39.0,29.0,4.0,6.0,1,12,2018
2018-12-02,153.0,92.0,37.0,25.0,2.0,6.0,2,12,2018
2018-12-03,157.0,92.0,44.0,24.0,2.0,5.0,3,12,2018
2018-12-04,159.0,81.0,20.0,16.0,1.0,5.0,4,12,2018
2018-12-05,148.0,86.0,12.0,32.0,1.0,9.0,5,12,2018
2018-12-06,153.0,68.0,25.0,15.0,1.0,5.0,6,12,2018
2018-12-07,142.0,83.0,34.0,15.0,1.0,5.0,7,12,2018
2018-12-08,158.0,91.0,25.0,14.0,3.0,5.0,8,12,2018
2018-12-09,165.0,92.0,28.0,12.0,3.0,4.0,9,12,2018
2018-12-10,160.0,98.0,25.0,17.0,15.0,5.0,10,12,2018
2018-12-11,160.0,87.0,34.0,22.0,3.0,5.0,11,12,2018
2018-12-12,153.0,87.0,34.0,22.0,3.0,5.0,12,12,2018
2018-12-13,153.0,87.0,34.0,22.0,3.0,5.0,13,12,2018
2018-12-14,153.0,87.0,34.0,16.0,3.0,4.0,14,12,2018
2018-12-15,158.0,94.0,41.0,15.0,9.0,5.0,15,12,2018
2018-12-16,160.0,64.0,26.0,13.0,5.0,4.0,16,12,2018
2018-12-17,126.0,27.0,15.0,11.0,2.0,2.0,17,12,2018
2018-12-18,50.0,47.0,21.0,16.0,2.0,3.0,18,12,2018
2018-12-19,76.0,67.0,23.0,25.0,1.0,5.0,19,12,2018
2018-12-20,96.0,73.0,34.0,27.0,2.0,5.0,20,12,2018
2018-12-21,123.0,86.0,41.0,26.0,3.0,5.0,21,12,2018
2018-12-22,157.0,86.0,40.0,22.0,2.0,5.0,22,12,2018
2018-12-23,161.0,97.0,35.0,27.0,2.0,6.0,23,12,2018
2018-12-24,158.0,98.0,45.0,28.0,4.0,5.0,24,12,2018
2018-12-25,156.0,83.0,32.0,20.0,3.0,5.0,25,12,2018
2018-12-26,145.0,87.0,31.0,24.0,5.0,5.0,26,12,2018
2018-12-27,146.0,95.0,36.0,24.0,10.0,5.0,27,12,2018
2018-12-28,134.0,90.0,45.0,20.0,11.0,4.0,28,12,2018
2018-12-29,145.0,90.0,46.0,24.0,8.0,5.0,29,12,2018
2018-12-30,154.0,87.0,34.0,22.0,3.0,5.0,30,12,2018
2018-12-31,153.0,94.0,41.0,41.0,17.0,7.0,31,12,2018
2019-01-01,145.0,95.0,43.0,44.0,7.0,7.0,1,1,2019
2019-01-02,151.0,94.0,44.0,41.0,5.0,8.0,2,1,2019
2019-01-03,148.0,95.0,42.0,35.0,7.0,6.0,3,1,2019
2019-01-04,158.0,91.0,45.0,25.0,3.0,5.0,4,1,2019
2019-01-05,154.0,98.0,46.0,20.0,3.0,5.0,5,1,2019
2019-01-06,160.0,103.0,44.0,29.0,2.0,7.0,6,1,2019
2019-01-07,160.0,107.0,38.0,36.0,5.0,8.0,7,1,2019
2019-01-08,156.0,108.0,44.0,50.0,11.0,8.0,8,1,2019
2019-01-09,158.0,101.0,47.0,40.0,11.0,7.0,9,1,2019
2019-01-10,160.0,92.0,43.0,23.0,2.0,5.0,10,1,2019
2019-01-11,159.0,96.0,43.0,22.0,2.0,5.0,11,1,2019
2019-01-12,161.0,79.0,40.0,16.0,2.0,4.0,12,1,2019
2019-01-13,151.0,88.0,39.0,21.0,2.0,5.0,13,1,2019
2019-01-14,156.0,93.0,38.0,23.0,4.0,5.0,14,1,2019
2019-01-15,157.0,99.0,41.0,23.0,4.0,5.0,15,1,2019
2019-01-16,159.0,104.0,44.0,35.0,4.0,7.0,16,1,2019
2019-01-17,156.0,101.0,40.0,30.0,3.0,6.0,17,1,2019
2019-01-18,158.0,101.0,42.0,29.0,5.0,5.0,18,1,2019
2019-01-19,161.0,92.0,39.0,33.0,5.0,6.0,19,1,2019
2019-01-20,146.0,89.0,36.0,23.0,2.0,5.0,20,1,2019
2019-01-21,141.0,69.0,28.0,17.0,1.0,3.0,21,1,2019
2019-01-22,103.0,76.0,31.0,17.0,2.0,3.0,22,1,2019
2019-01-23,137.0,81.0,34.0,23.0,2.0,4.0,23,1,2019
2019-01-24,138.0,63.0,25.0,13.0,1.0,3.0,24,1,2019
2019-01-25,88.0,50.0,20.0,10.0,1.0,3.0,25,1,2019
2019-01-26,84.0,57.0,10.0,11.0,1.0,3.0,26,1,2019
2019-01-27,120.0,72.0,16.0,17.0,2.0,4.0,27,1,2019
2019-01-28,151.0,80.0,33.0,18.0,4.0,3.0,28,1,2019
2019-01-29,144.0,78.0,44.0,27.0,6.0,4.0,29,1,2019
2019-01-30,129.0,78.0,36.0,28.0,2.0,5.0,30,1,2019
2019-01-31,135.0,78.0,43.0,22.0,1.0,4.0,31,1,2019
2019-02-01,146.0,79.0,37.0,25.0,1.0,5.0,1,2,2019
2019-02-02,138.0,71.0,34.0,20.0,2.0,4.0,2,2,2019
2019-02-03,132.0,79.0,38.0,21.0,1.0,4.0,3,2,2019
2019-02-04,143.0,82.0,41.0,26.0,2.0,5.0,4,2,2019
2019-02-05,141.0,88.0,41.0,27.0,2.0,5.0,5,2,2019
2019-02-06,145.0,78.0,37.0,16.0,3.0,3.0,6,2,2019
2019-02-07,133.0,91.0,30.0,25.0,2.0,5.0,7,2,2019
2019-02-08,129.0,106.0,39.0,21.0,7.0,4.0,8,2,2019
2019-02-09,128.0,107.0,23.0,18.0,12.0,2.0,9,2,2019
2019-02-10,123.0,81.0,28.0,16.0,1.0,4.0,10,2,2019
2019-02-11,143.0,80.0,31.0,19.0,2.0,4.0,11,2,2019
2019-02-12,141.0,86.0,36.0,30.0,2.0,5.0,12,2,2019
2019-02-13,140.0,88.0,38.0,24.0,1.0,5.0,13,2,2019
2019-02-14,136.0,66.0,23.0,10.0,1.0,3.0,14,2,2019
2019-02-15,89.0,73.0,34.0,15.0,1.0,4.0,15,2,2019
2019-02-16,108.0,70.0,29.0,14.0,2.0,3.0,16,2,2019
2019-02-17,106.0,85.0,44.0,19.0,2.0,5.0,17,2,2019
2019-02-18,144.0,78.0,30.0,15.0,2.0,4.0,18,2,2019
2019-02-19,127.0,64.0,23.0,12.0,1.0,3.0,19,2,2019
2019-02-20,84.0,65.0,28.0,14.0,2.0,3.0,20,2,2019
2019-02-21,91.0,73.0,36.0,18.0,2.0,4.0,21,2,2019
2019-02-22,99.0,86.0,48.0,21.0,3.0,5.0,22,2,2019
2019-02-23,126.0,70.0,37.0,12.0,3.0,3.0,23,2,2019
2019-02-24,108.0,82.0,34.0,12.0,3.0,3.0,24,2,2019
2019-02-25,106.0,90.0,29.0,19.0,5.0,4.0,25,2,2019
2019-02-26,120.0,81.0,35.0,17.0,2.0,4.0,26,2,2019
2019-02-27,129.0,86.0,32.0,15.0,3.0,3.0,27,2,2019
2019-02-28,119.0,78.0,29.0,16.0,2.0,4.0,28,2,2019
2019-03-01,114.0,50.0,11.0,8.0,2.0,2.0,1,3,2019
2019-03-02,73.0,73.5,30.5,13.5,2.0,5.0,2,3,2019
2019-03-03,102.5,69.0,36.0,14.0,2.0,10.0,3,3,2019
2019-03-04,88.0,103.0,25.0,18.0,1.0,8.0,4,3,2019
2019-03-05,144.0,73.5,30.5,13.5,2.0,5.0,5,3,2019
2019-03-06,102.5,73.5,30.5,13.5,2.0,5.0,6,3,2019
2019-03-07,102.5,73.5,30.5,13.5,2.0,5.0,7,3,2019
2019-03-08,102.5,74.0,30.0,14.0,3.0,5.0,8,3,2019
2019-03-09,107.0,69.0,29.0,13.0,2.0,2.0,9,3,2019
2019-03-10,104.0,66.0,27.0,11.0,2.0,3.0,10,3,2019
2019-03-11,86.0,71.0,27.0,11.0,2.0,2.0,11,3,2019
2019-03-12,92.0,75.0,29.0,9.0,1.0,3.0,12,3,2019
2019-03-13,99.0,75.0,27.0,11.0,4.0,2.0,13,3,2019
2019-03-14,98.0,76.0,30.0,12.0,6.0,6.0,14,3,2019
2019-03-15,107.0,70.0,30.0,9.0,1.0,16.0,15,3,2019
2019-03-16,87.0,73.5,30.5,13.5,2.0,5.0,16,3,2019
2019-03-17,102.5,70.0,24.0,12.0,1.0,15.0,17,3,2019
2019-03-18,72.0,56.0,25.0,10.0,2.0,9.0,18,3,2019
2019-03-19,74.0,68.0,27.0,11.0,2.0,4.0,19,3,2019
2019-03-20,101.0,67.0,31.0,11.0,2.0,4.0,20,3,2019
2019-03-21,98.0,65.0,33.0,12.0,1.0,5.0,21,3,2019
2019-03-22,91.0,73.0,40.0,18.0,2.0,6.0,22,3,2019
2019-03-23,101.0,75.0,38.0,16.0,2.0,5.0,23,3,2019
2019-03-24,112.0,74.0,38.0,18.0,4.0,6.0,24,3,2019
2019-03-25,106.0,82.0,37.0,19.0,2.0,6.0,25,3,2019
2019-03-26,111.0,78.0,40.0,19.0,2.0,6.0,26,3,2019
2019-03-27,108.0,90.0,37.0,19.0,1.0,5.0,27,3,2019
2019-03-28,122.0,96.0,45.0,25.0,2.0,7.0,28,3,2019
2019-03-29,139.0,85.0,46.0,17.0,1.0,6.0,29,3,2019
2019-03-30,135.0,84.0,38.0,14.0,1.0,5.0,30,3,2019
2019-03-31,114.0,72.0,33.0,17.0,1.0,5.0,31,3,2019
2019-04-01,89.0,81.0,43.0,14.0,1.0,5.0,1,4,2019
2019-04-02,107.0,80.0,39.0,15.0,1.0,6.0,2,4,2019
2019-04-03,107.0,75.0,37.0,14.0,1.0,5.0,3,4,2019
2019-04-04,97.0,62.0,43.0,6.0,1.0,3.0,4,4,2019
2019-04-05,76.0,56.0,42.0,11.0,1.0,4.0,5,4,2019
2019-04-06,79.0,53.0,21.0,6.0,1.0,3.0,6,4,2019
2019-04-07,74.0,69.0,41.0,11.0,1.0,4.5,7,4,2019
2019-04-08,84.0,69.0,41.0,11.0,1.0,4.5,8,4,2019
2019-04-09,84.0,69.0,41.0,11.0,1.0,4.5,9,4,2019
2019-04-10,84.0,69.0,41.0,11.0,1.0,4.5,10,4,2019
2019-04-11,84.0,73.0,40.0,9.0,1.0,4.0,11,4,2019
2019-04-12,78.0,59.0,51.0,16.0,1.0,5.0,12,4,2019
2019-04-13,77.0,70.0,41.0,17.0,1.0,5.0,13,4,2019
2019-04-14,96.0,67.0,37.0,11.0,1.0,4.0,14,4,2019
2019-04-15,83.0,77.0,46.0,12.0,2.0,4.0,15,4,2019
2019-04-16,91.0,59.0,39.0,8.0,1.0,4.0,16,4,2019
2019-04-17,75.0,78.0,46.0,13.0,1.0,5.0,17,4,2019
2019-04-18,101.0,54.0,41.0,11.0,1.0,4.0,18,4,2019
2019-04-19,78.0,47.0,33.0,9.0,1.0,4.0,19,4,2019
2019-04-20,67.0,46.0,36.0,8.0,1.0,3.0,20,4,2019
2019-04-21,65.0,48.0,32.0,10.0,1.0,4.0,21,4,2019
2019-04-22,77.0,61.0,50.0,18.0,1.0,6.0,22,4,2019
2019-04-23,80.0,60.0,43.0,13.0,1.0,5.0,23,4,2019
2019-04-24,71.0,68.0,53.0,14.0,2.0,5.0,24,4,2019
2019-04-25,85.0,77.0,50.0,12.0,2.0,5.0,25,4,2019
2019-04-26,106.0,87.0,48.0,15.0,2.0,5.0,26,4,2019
2019-04-27,115.0,77.0,38.0,10.0,2.0,5.0,27,4,2019
2019-04-28,106.0,71.0,46.0,8.0,2.0,5.0,28,4,2019
2019-04-29,93.0,74.0,41.0,8.0,1.0,4.0,29,4,2019
2019-04-30,103.0,76.0,34.0,8.0,1.0,4.0,30,4,2019
2019-05-01,100.0,89.0,32.0,7.0,2.0,4.0,1,5,2019
2019-05-02,94.0,95.0,38.0,5.0,1.0,3.0,2,5,2019
2019-05-03,87.0,78.0,34.0,6.0,2.0,3.0,3,5,2019
2019-05-04,78.0,79.0,32.0,12.0,2.0,4.0,4,5,2019
2019-05-05,86.0,85.0,34.0,21.0,4.0,6.0,5,5,2019
2019-05-06,100.0,98.0,39.0,37.0,4.0,11.0,6,5,2019
2019-05-07,122.0,96.0,38.0,22.0,4.0,7.0,7,5,2019
2019-05-08,109.0,86.0,35.0,23.0,5.0,7.0,8,5,2019
2019-05-09,103.0,88.0,37.0,25.0,6.0,7.0,9,5,2019
2019-05-10,107.0,88.0,37.0,13.0,2.0,5.0,10,5,2019
2019-05-11,112.0,61.0,41.0,10.0,1.0,4.0,11,5,2019
2019-05-12,90.0,75.0,43.0,11.0,2.0,4.0,12,5,2019
2019-05-13,99.0,72.0,37.0,12.0,1.0,5.0,13,5,2019
2019-05-14,95.0,75.0,38.0,13.0,1.0,5.0,14,5,2019
2019-05-15,99.0,67.0,32.0,15.0,2.0,5.0,15,5,2019
2019-05-16,87.0,83.0,35.0,10.0,2.0,5.0,16,5,2019
2019-05-17,105.0,91.0,32.0,12.0,3.0,5.0,17,5,2019
2019-05-18,107.0,100.0,38.0,23.0,4.0,7.0,18,5,2019
2019-05-19,129.0,84.0,45.0,9.0,1.0,5.0,19,5,2019
2019-05-20,118.0,76.0,40.0,7.0,1.0,4.0,20,5,2019
2019-05-21,100.0,66.0,43.0,10.0,2.0,4.0,21,5,2019
2019-05-22,86.0,79.0,42.0,8.0,2.0,4.0,22,5,2019
2019-05-23,105.0,65.0,39.0,15.0,1.0,6.0,23,5,2019
2019-05-24,91.0,82.0,22.0,17.0,2.0,7.0,24,5,2019
2019-05-25,113.0,94.0,34.0,22.0,3.0,7.0,25,5,2019
2019-05-26,112.0,77.0,35.0,11.0,2.0,4.0,26,5,2019
2019-05-27,97.0,85.0,33.0,15.0,2.0,5.0,27,5,2019
2019-05-28,98.0,95.0,50.0,19.0,3.0,7.0,28,5,2019
2019-05-29,120.0,81.0,48.0,8.0,1.0,5.0,29,5,2019
2019-05-30,103.0,72.0,32.0,8.0,1.0,6.0,30,5,2019
2019-05-31,91.0,63.0,29.0,8.0,2.0,4.0,31,5,2019
2019-06-01,82.0,81.0,37.0,10.0,1.0,5.0,1,6,2019
2019-06-02,97.0,51.0,27.0,5.0,1.0,4.0,2,6,2019
2019-06-03,70.0,44.0,35.0,9.0,1.0,3.0,3,6,2019
2019-06-04,66.0,64.0,37.0,11.0,1.0,4.0,4,6,2019
2019-06-05,82.0,71.0,35.0,10.0,1.0,3.0,5,6,2019
2019-06-06,93.0,53.0,37.0,9.0,1.0,3.0,6,6,2019
2019-06-07,75.0,50.0,36.0,9.0,1.0,4.0,7,6,2019
2019-06-08,79.0,47.0,39.0,9.0,1.0,4.0,8,6,2019
2019-06-09,74.0,39.0,34.0,6.0,1.0,3.0,9,6,2019
2019-06-10,61.0,33.0,25.0,6.0,1.0,3.0,10,6,2019
2019-06-11,32.0,26.0,20.0,3.0,1.0,3.0,11,6,2019
2019-06-12,28.0,21.0,17.0,3.0,1.0,2.0,12,6,2019
2019-06-13,23.0,33.0,20.0,3.0,1.0,2.0,13,6,2019
2019-06-14,41.0,49.0,19.0,3.0,1.0,2.0,14,6,2019
2019-06-15,56.0,48.0,16.0,2.0,1.0,2.0,15,6,2019
2019-06-16,56.0,54.0,15.0,2.0,1.0,2.0,16,6,2019
2019-06-17,53.0,51.0,19.0,3.0,1.0,2.0,17,6,2019
2019-06-18,52.0,55.0,19.0,3.0,1.0,3.0,18,6,2019
2019-06-19,52.0,44.0,21.0,3.0,1.0,3.0,19,6,2019
2019-06-20,38.0,52.0,25.0,6.0,1.0,3.0,20,6,2019
2019-06-21,62.0,31.0,27.0,5.0,1.0,3.0,21,6,2019
2019-06-22,49.0,40.0,20.0,7.0,1.0,3.0,22,6,2019
2019-06-23,55.0,34.0,24.0,6.0,1.0,2.0,23,6,2019
2019-06-24,49.0,37.0,20.0,10.0,1.0,4.0,24,6,2019
2019-06-25,53.0,31.0,18.0,5.0,1.0,2.0,25,6,2019
2019-06-26,38.0,20.0,15.0,3.0,1.0,2.0,26,6,2019
2019-06-27,22.0,20.0,14.0,3.0,1.0,3.0,27,6,2019
2019-06-28,32.0,16.0,14.0,4.0,1.0,3.0,28,6,2019
2019-06-29,26.0,22.0,18.0,3.0,1.0,3.0,29,6,2019
2019-06-30,35.0,28.0,12.0,3.0,1.0,3.0,30,6,2019
2019-07-01,40.0,21.0,12.0,3.0,1.0,3.0,1,7,2019
2019-07-02,38.0,35.0,13.0,3.0,1.0,2.0,2,7,2019
2019-07-03,48.0,32.0,12.0,2.0,1.0,2.0,3,7,2019
2019-07-04,38.0,29.0,11.0,3.0,1.0,2.0,4,7,2019
2019-07-05,36.0,36.0,12.0,2.0,1.0,2.0,5,7,2019
2019-07-06,39.0,37.0,13.0,2.0,1.0,2.0,6,7,2019
2019-07-07,40.0,38.0,13.0,2.0,1.0,3.0,7,7,2019
2019-07-08,43.0,30.0,13.0,2.0,1.0,2.0,8,7,2019
2019-07-09,38.0,27.0,13.0,2.0,1.0,2.0,9,7,2019
2019-07-10,28.0,34.0,11.0,3.0,1.0,3.0,10,7,2019
2019-07-11,30.0,29.0,12.0,4.0,1.0,2.0,11,7,2019
2019-07-12,28.0,26.0,11.0,3.0,1.0,2.0,12,7,2019
2019-07-13,16.0,37.0,12.0,5.0,1.0,3.0,13,7,2019
2019-07-14,36.0,30.0,11.0,4.0,1.0,2.0,14,7,2019
2019-07-15,30.0,49.0,12.0,6.0,1.0,4.0,15,7,2019
2019-07-16,49.0,44.0,14.0,6.0,1.0,2.0,16,7,2019
2019-07-17,47.0,52.0,16.0,7.0,1.0,3.0,17,7,2019
2019-07-18,60.0,47.0,22.0,9.0,1.0,4.0,18,7,2019
2019-07-19,66.0,23.0,18.0,5.0,1.0,3.0,19,7,2019
2019-07-20,39.0,25.0,14.0,5.0,1.0,3.0,20,7,2019
2019-07-21,34.0,24.0,16.0,6.0,1.0,3.0,21,7,2019
2019-07-22,20.0,23.0,13.0,5.0,1.0,2.0,22,7,2019
2019-07-23,14.0,32.0,11.0,5.0,1.0,2.0,23,7,2019
2019-07-24,25.0,24.0,11.0,6.0,1.0,3.0,24,7,2019
2019-07-25,23.0,25.0,8.0,5.0,1.0,2.0,25,7,2019
2019-07-26,32.0,26.0,9.0,5.0,1.0,3.0,26,7,2019
2019-07-27,32.0,31.0,7.0,5.0,1.0,3.0,27,7,2019
2019-07-28,39.0,24.0,7.0,5.0,1.0,3.0,28,7,2019
2019-07-29,28.0,14.0,8.0,4.0,1.0,3.0,29,7,2019
2019-07-30,17.0,18.0,8.0,5.0,1.0,2.0,30,7,2019
2019-07-31,21.0,17.0,7.0,4.0,1.0,2.0,31,7,2019
2019-08-01,18.0,10.0,6.0,4.0,2.0,2.0,1,8,2019
2019-08-02,7.0,8.0,6.0,3.0,2.0,3.0,2,8,2019
2019-08-03,10.0,7.0,9.0,3.0,2.0,3.0,3,8,2019
2019-08-04,6.0,11.0,7.0,4.0,2.0,7.0,4,8,2019
2019-08-05,11.0,14.0,7.0,4.0,2.0,12.0,5,8,2019
2019-08-06,9.0,16.0,6.0,4.0,2.0,7.0,6,8,2019
2019-08-07,14.0,29.0,7.0,4.0,2.0,8.0,7,8,2019
2019-08-08,25.0,30.0,9.0,3.0,2.0,7.0,8,8,2019
2019-08-09,27.0,33.0,10.0,5.0,2.0,5.0,9,8,2019
2019-08-10,28.0,41.0,9.0,5.0,2.0,8.0,10,8,2019
2019-08-11,42.0,40.0,9.0,6.0,2.0,7.0,11,8,2019
2019-08-12,47.0,53.0,9.0,8.0,2.0,5.0,12,8,2019
2019-08-13,62.0,47.0,11.0,7.0,2.0,2.0,13,8,2019
2019-08-14,53.0,39.0,10.0,6.0,2.0,2.0,14,8,2019
2019-08-15,45.0,41.0,9.0,7.0,2.0,4.0,15,8,2019
2019-08-16,33.0,48.0,12.0,7.0,2.0,3.0,16,8,2019
2019-08-17,46.0,82.0,2.0,9.0,2.0,5.0,17,8,2019
2019-08-18,77.0,33.0,9.0,6.0,2.0,3.0,18,8,2019
2019-08-19,33.0,54.0,8.0,7.0,2.0,2.0,19,8,2019
2019-08-20,59.0,49.0,10.0,8.0,2.0,2.0,20,8,2019
2019-08-21,58.0,31.0,10.0,6.0,2.0,2.0,21,8,2019
2019-08-22,33.0,38.0,10.0,6.0,2.0,2.0,22,8,2019
2019-08-23,49.0,25.0,10.0,6.0,2.0,2.0,23,8,2019
2019-08-24,33.0,24.0,11.0,4.0,2.0,2.0,24,8,2019
2019-08-25,23.0,36.0,12.0,6.0,2.0,2.0,25,8,2019
2019-08-26,39.0,51.0,14.0,6.0,2.0,1.0,26,8,2019
2019-08-27,44.0,49.0,14.0,6.0,2.0,2.0,27,8,2019
2019-08-28,40.0,33.0,9.0,6.0,2.0,3.0,28,8,2019
2019-08-29,28.0,18.0,7.0,6.0,2.0,3.0,29,8,2019
2019-08-30,19.0,17.0,8.0,4.0,2.0,2.0,30,8,2019
2019-08-31,21.0,12.0,6.0,4.0,2.0,3.0,31,8,2019
2019-09-01,18.0,15.0,7.0,4.0,2.0,2.0,1,9,2019
2019-09-02,27.0,14.0,6.0,4.0,2.0,1.0,2,9,2019
2019-09-03,15.0,14.0,7.0,4.0,2.0,1.0,3,9,2019
2019-09-04,15.0,17.0,7.0,5.0,2.0,1.0,4,9,2019
2019-09-05,19.0,22.0,5.0,6.0,2.0,1.0,5,9,2019
2019-09-06,31.0,23.0,8.0,6.0,2.0,1.0,6,9,2019
2019-09-07,33.0,21.0,8.0,5.0,2.0,2.0,7,9,2019
2019-09-08,28.0,31.0,6.0,6.0,2.0,2.0,8,9,2019
2019-09-09,38.0,33.0,9.0,6.0,2.0,2.0,9,9,2019
2019-09-10,45.0,46.0,8.0,7.0,2.0,2.0,10,9,2019
2019-09-11,56.0,44.0,4.0,7.0,2.0,2.0,11,9,2019
2019-09-12,57.0,37.0,5.0,6.0,2.0,1.0,12,9,2019
2019-09-13,52.0,34.0,9.0,8.0,2.0,1.0,13,9,2019
2019-09-14,50.0,29.0,8.0,7.0,2.0,6.0,14,9,2019
2019-09-15,43.0,41.0,8.0,7.0,2.0,3.0,15,9,2019
2019-09-16,62.0,42.0,9.0,7.0,2.0,1.0,16,9,2019
2019-09-17,67.0,32.0,20.0,11.0,2.0,1.0,17,9,2019
2019-09-18,55.0,35.0,7.0,9.0,2.0,2.0,18,9,2019
2019-09-19,64.0,30.0,7.0,10.0,2.0,1.0,19,9,2019
2019-09-20,55.0,47.0,9.0,9.0,2.0,2.0,20,9,2019
2019-09-21,67.0,43.0,10.0,13.0,2.0,1.0,21,9,2019
2019-09-22,67.0,45.0,6.0,13.0,2.0,2.0,22,9,2019
2019-09-23,75.0,35.0,9.0,16.0,2.0,1.0,23,9,2019
2019-09-24,68.0,26.0,8.0,11.0,2.0,1.0,24,9,2019
2019-09-25,58.0,28.0,6.0,8.0,2.0,2.0,25,9,2019
2019-09-26,49.0,19.0,7.0,6.0,2.0,2.0,26,9,2019
2019-09-27,27.0,34.0,9.0,6.0,2.0,2.0,27,9,2019
2019-09-28,60.0,42.0,8.0,10.0,2.0,4.0,28,9,2019
2019-09-29,73.0,49.0,8.0,16.0,2.0,7.0,29,9,2019
2019-09-30,88.0,47.0,11.0,12.0,2.0,5.0,30,9,2019
2019-10-01,83.0,51.0,11.0,12.0,2.0,4.0,1,10,2019
2019-10-02,75.0,52.0,12.0,12.0,2.0,4.0,2,10,2019
2019-10-03,75.0,53.0,13.0,12.0,2.0,4.0,3,10,2019
2019-10-04,74.0,54.0,14.0,12.0,2.0,5.0,4,10,2019
2019-10-05,88.0,47.0,17.0,11.0,2.0,4.0,5,10,2019
2019-10-06,87.0,60.0,17.0,13.0,2.0,4.0,6,10,2019
2019-10-07,107.0,60.0,16.0,11.0,2.0,4.0,7,10,2019
2019-10-08,116.0,55.0,14.0,12.0,2.0,5.0,8,10,2019
2019-10-09,115.0,47.0,13.0,19.0,2.0,4.0,9,10,2019
2019-10-10,85.0,40.0,14.0,13.0,2.0,4.0,10,10,2019
2019-10-11,72.0,43.0,16.0,12.0,2.0,3.0,11,10,2019
2019-10-12,73.0,46.0,17.0,13.0,2.0,5.0,12,10,2019
2019-10-13,82.0,60.0,13.0,12.0,2.0,4.0,13,10,2019
2019-10-14,103.0,60.0,15.0,12.0,2.0,3.0,14,10,2019
2019-10-15,110.0,66.0,15.0,15.0,2.0,5.0,15,10,2019
2019-10-16,128.0,55.0,11.0,15.0,2.0,4.0,16,10,2019
2019-10-17,100.0,38.0,11.0,12.0,2.0,4.0,17,10,2019
2019-10-18,58.0,36.0,11.0,12.0,2.0,2.0,18,10,2019
2019-10-19,52.0,34.0,10.0,11.0,2.0,4.0,19,10,2019
2019-10-20,58.0,30.0,11.0,11.0,2.0,3.0,20,10,2019
2019-10-21,44.0,57.0,11.0,14.0,2.0,6.0,21,10,2019
2019-10-22,86.0,48.0,9.0,12.0,2.0,4.0,22,10,2019
2019-10-23,76.0,34.0,5.0,8.0,2.0,4.0,23,10,2019
2019-10-24,44.0,32.0,8.0,10.0,2.0,3.0,24,10,2019
2019-10-25,44.0,28.0,7.0,8.0,2.0,3.0,25,10,2019
2019-10-26,36.0,34.0,9.0,7.0,2.0,3.0,26,10,2019
2019-10-27,60.0,68.0,12.0,10.0,2.0,4.0,27,10,2019
2019-10-28,112.0,52.0,11.0,14.0,2.0,5.0,28,10,2019
2019-10-29,88.0,51.0,12.0,14.0,2.0,4.0,29,10,2019
2019-10-30,80.0,36.0,9.0,12.0,2.0,3.0,30,10,2019
2019-10-31,47.0,39.0,10.0,12.0,2.0,2.0,31,10,2019
2019-11-01,54.0,47.0,13.0,14.0,1.0,5.0,1,11,2019
2019-11-02,62.0,55.0,16.0,14.0,1.0,6.0,2,11,2019
2019-11-03,80.0,76.0,18.0,15.0,1.0,7.0,3,11,2019
2019-11-04,120.0,101.0,18.0,19.0,1.0,6.0,4,11,2019
2019-11-05,160.0,101.0,20.0,19.0,1.0,6.0,5,11,2019
2019-11-06,156.0,79.0,19.0,16.0,1.0,4.0,6,11,2019
2019-11-07,139.0,81.0,18.0,16.0,1.0,8.0,7,11,2019
2019-11-08,139.0,91.0,22.0,15.0,1.0,5.0,8,11,2019
2019-11-09,156.0,84.0,25.0,14.0,1.0,4.0,9,11,2019
2019-11-10,139.0,71.0,17.0,17.0,1.0,4.0,10,11,2019
2019-11-11,128.0,81.0,17.0,15.0,1.0,1.0,11,11,2019
2019-11-12,112.0,76.0,24.0,16.0,1.0,2.0,12,11,2019
