date,pm25,pm10,o3,no2,so2,co
2018-12-01,152, ,39,29,4,6
2018-12-02,153,92,37,25,2,6
2018-12-03,157,92,44,24,2,5
2018-12-04,159,81,20,16,1,5
2018-12-05,148,86,12,32,1,9
2018-12-06,153,68,25,15,1,5
2018-12-07,142,83,34,15,1,5
2018-12-08,158,91,25,14,3,5
2018-12-09,165,92,28,12,3,4
2018-12-10,160,98,25,17,15,5
2018-12-11,160, , , , , 
2018-12-12,,,,,,
2018-12-13,,,,,,
2018-12-14, ,87,34,16,3,4
2018-12-15,158,94,41,15,9,5
2018-12-16,160,64,26,13,5,4
2018-12-17,126,27,15,11,2,2
2018-12-18,50,47,21,16,2,3
2018-12-19,76,67,23,25,1,5
2018-12-20,96,73,34,27,2,5
2018-12-21,123,86,41,26,3,5
2018-12-22,157,86,40,22,2,5
2018-12-23,161,97,35,27,2,6
2018-12-24,158,98,45,28,4,5
2018-12-25,156,83,32,20,3,5
2018-12-26,145,87,31,24,5,5
2018-12-27,146,95,36,24,10,5
2018-12-28,134,90,45,20,11,4
2018-12-29,145,90,46,24,8,5
2018-12-30,154, , , , , 
2018-12-31, ,94,41,41,17,7
2019-01-01,145,95,43,44,7,7
2019-01-02,151,94,44,41,5,8
2019-01-03,148,95,42,35,7,6
2019-01-04,158,91,45,25,3,5
2019-01-05,154,98,46,20,3,5
2019-01-06,160,103,44,29,2,7
2019-01-07,160,107,38,36,5,8
2019-01-08,156,108,44,50,11,8
2019-01-09,158,101,47,40,11,7
2019-01-10,160,92,43,23,2,5
2019-01-11,159,96,43,22,2,5
2019-01-12,161,79,40,16,2,4
2019-01-13,151,88,39,21,2,5
2019-01-14,156,93,38,23,4,5
2019-01-15,157,99,41,23,4,5
2019-01-16,159,104,44,35,4,7
2019-01-17,156,101,40,30,3,6
2019-01-18,158,101,42,29,5,5
2019-01-19,161,92,39,33,5,6
2019-01-20,146,89,36,23,2,5
2019-01-21,141,69,28,17,1,3
2019-01-22,103,76,31,17,2,3
2019-01-23,137,81,34,23,2,4
2019-01-24,138,63,25,13,1,3
2019-01-25,88,50,20,10,1,3
2019-01-26,84,57,10,11,1,3
2019-01-27,120,72,16,17,2,4
2019-01-28,151,80,33,18,4,3
2019-01-29,144,78,44,27,6,4
2019-01-30,129,78,36,28,2,5
2019-01-31,135,78,43,22,1,4
2019-02-01,146,79,37,25,1,5
2019-02-02,138,71,34,20,2,4
2019-02-03,132,79,38,21,1,4
2019-02-04,143,82,41,26,2,5
2019-02-05,141,88,41,27,2,5
2019-02-06,145,78,37,16,3,3
2019-02-07,133,91,30,25,2,5
2019-02-08,129,106,39,21,7,4
2019-02-09,128,107,23,18,12,2
2019-02-10,123,81,28,16,1,4
2019-02-11,143,80,31,19, ,4
2019-02-12,141,86,36,30,2,5
2019-02-13,140,88,38,24,1,5
2019-02-14,136,66,23,10,1,3
2019-02-15,89,73,34,15,1,4
2019-02-16,108,70,29,14,2,3
2019-02-17,106,85,44,19,2,5
2019-02-18,144,78,30,15,2,4
2019-02-19,127,64,23,12,1,3
2019-02-20,84,65,28,14, ,3
2019-02-21,91,73,36,18,2,4
2019-02-22,99,86,48,21,3,5
2019-02-23,126,70,37,12,3,3
2019-02-24,108,82,34,12,3,3
2019-02-25,106,90,29,19,5,4
2019-02-26,120,81,35,17,2,4
2019-02-27,129,86,32,15,3,3
2019-02-28,119,78,29,16,2,4
2019-03-01,114,50,11,8,2,2
2019-03-02,73, , , , , 
2019-03-03, ,69,36,14,2,10
2019-03-04,88,103,25,18,1,8
2019-03-05,144, , , , , 
2019-03-06,,,,,,
2019-03-07,,,,,,
2019-03-08, ,74,30,14,3,5
2019-03-09,107,69,29,13,2,2
2019-03-10,104,66,27,11,2,3
2019-03-11,86,71,27,11,2,2
2019-03-12,92,75,29,9,1,3
2019-03-13,99,75,27,11,4,2
2019-03-14,98,76,30,12,6,6
2019-03-15,107,70,30,9,1,16
2019-03-16,87, , , , , 
2019-03-17, ,70,24,12,1,15
2019-03-18,72,56,25,10, ,9
2019-03-19,74,68,27,11, ,4
2019-03-20,101,67,31,11, ,4
2019-03-21,98,65,33,12,1,5
2019-03-22,91,73,40,18, ,6
2019-03-23,101,75,38,16, ,5
2019-03-24,112,74,38,18,4,6
2019-03-25,106,82,37,19, ,6
2019-03-26,111,78,40,19, ,6
2019-03-27,108,90,37,19,1,5
2019-03-28,122,96,45,25,2,7
2019-03-29,139,85,46,17,1,6
2019-03-30,135,84,38,14,1,5
2019-03-31,114,72,33,17,1,5
2019-04-01,89,81,43,14,1,5
2019-04-02,107,80,39,15, ,6
2019-04-03,107,75,37,14, ,5
2019-04-04,97,62,43,6, ,3
2019-04-05,76,56,42,11,1,4
2019-04-06,79,53,21,6, ,3
2019-04-07,74, , , , , 
2019-04-08,,,,,,
2019-04-09,,,,,,
2019-04-10,,,,,,
2019-04-11, ,73,40,9, ,4
2019-04-12,78,59,51,16, ,5
2019-04-13,77,70,41,17,1,5
2019-04-14,96,67,37,11, ,4
2019-04-15,83,77,46,12,2,4
2019-04-16,91,59,39,8,1,4
2019-04-17,75,78,46,13, ,5
2019-04-18,101,54,41,11, ,4
2019-04-19,78,47,33,9, ,4
2019-04-20,67,46,36,8, ,3
2019-04-21,65,48,32,10, ,4
2019-04-22,77,61,50,18,1,6
2019-04-23,80,60,43,13,1,5
2019-04-24,71,68,53,14,2,5
