date,pm25,pm10,o3,no2,so2,co
2017-02-11, ,107,21,26,7,8
2017-02-12, ,94,21,40,8,13
2017-02-13, ,106,21,32,8,14
2017-02-14, ,103,19,20,7,10
2017-02-15, ,87,23,28,7,11
2017-02-16, ,99,23,25,7,17
2017-02-17, ,113,22,18,8,14
2017-02-18, ,81,7,14,5,10
2017-02-19, ,72,14,12,5,5
2017-02-20, ,67,69,20,18,6
2017-02-21, ,75,9,9,4,5
2017-02-22, ,38,16,11,7,8
2017-02-23, ,54,22,17,10,7
2017-02-24, ,76,21,14,10,7
2017-02-25, ,70,24,25,11,12
2017-02-26, ,152,24,21,15,8
2017-02-27, ,109,25,17,8,11
2017-02-28, ,80,21,21,8,11
2017-03-01, ,89,50,14,6,4
2017-03-02, ,67,24,13,12,6
2017-03-03, ,58,26,11,5,4
2017-03-04, ,52,112,10,4,6
2017-03-05, ,40,21,11,6,7
2017-03-06, ,50,28,19,9,6
2017-03-07, ,82,5,23,2,5
2017-03-08, ,20,7,15,3,6
2017-03-09, ,36,9,13,3,6
2017-03-10, ,29,13,12,2,6
2017-03-11, ,30,17,10,3,6
2017-03-12, ,44,19,13,5,8
2017-03-13, ,59,27,19,4,11
2017-03-14, ,71,23,19,8,12
2017-03-15, ,80,23,22,9,12
2017-03-16, ,72,17,13,5,9
2017-03-17, ,67,20,7,7,5
2017-03-18, ,54,17,7,5,7
2017-03-19, ,49,13,7,4,5
2017-03-20, ,49,16,8,5,8
2017-03-21, ,52,32,8,7,6
2017-03-22, ,40,17,8,6,8
2017-03-23, ,53,22,8,5,7
2017-03-24, ,51,105,7,3,9
2017-03-25, ,54,15,5,2,7
2017-03-26, ,55,19,6,4,6
2017-03-27, ,56,12,6,2,8
2017-03-28, ,46,13,5,3,6
2017-03-29, ,41,9,5,4,8
2017-03-30, ,38,11,5,2,7
2017-03-31, ,42,10,5,3,4
2017-04-01, ,42,9,4,2,5
2017-04-02, ,38,17,6,3,5
2017-04-03, ,40,8,6,3,4
2017-04-04, ,38,6,7,2,7
2017-04-05, ,39,6,5,2,6
2017-04-06, ,33,9,6,2,8
2017-04-07, ,37,12,6,2,5
2017-04-08, ,44,15,5,2,6
2017-04-09, ,43,22,7,2,4
2017-04-10, ,47,25,9,3,5
2017-04-11, ,57,22,8,2,5
2017-04-12, ,61,17,6,2,9
2017-04-13, ,53,18,6,1,5
2017-04-14, ,47,16,5,2,8
2017-04-15, ,50,32,5,2,4
