date, pm25, pm10, o3, no2, so2, co
14-11-16, ,83,4,18,2,18
13-11-16, ,72,7,15,3,18
12-11-16, ,85,7,17,5,15
11-11-16, ,96,6,19,3,15
10-11-16, ,107,6,21,2,14
09-11-16, ,98,7,20,2,13
08-11-16, ,82,6,16,3,16
07-11-16, ,62,4,17,3,16
06-11-16, ,35,3,11,2,8
05-11-16, ,14,2,9,2, 
04-11-16, ,46,1,9,3, 
03-11-16, ,42,1,16,2, 
02-11-16, ,57,5,15,2, 
01-11-16, ,59,8,16,2,4
31-10-16, ,59,5,12,3,18
30-10-16, ,65,3,10,2,15
29-10-16, ,38,4,13,3,9
28-10-16, ,41,6,11,2,8
27-10-16, ,37,3,14,2,8
26-10-16, ,62,5,12,2,3
25-10-16, , ,7,23,2,11
24-10-16, , ,11,22,2,8
23-10-16, , ,10,23,2,8
22-10-16, ,76,10,23,2,11
21-10-16, , ,10,25,2,15
20-10-16, ,98,12,23,2,9
19-10-16, ,67,11,21,2,8
18-10-16, ,68,8,22,2,3
17-10-16, ,60,10,20,3,12
16-10-16, ,64,8,20,2,13
15-10-16, ,68,10,18,2,8
14-10-16, ,79,8,20,2,5
13-10-16, ,70,8,26,2,6
12-10-16, ,50,8,19,2,7
11-10-16, ,13,6,12,2,7
10-10-16, ,14,4,10,2,6
09-10-16, ,21,4,9,2,6
08-10-16, ,18,2,12,2,6
07-10-16, ,16,3,10,2,5
06-10-16, ,35,2,10,2,5
05-10-16, ,40,4,12,2,6
04-10-16, ,49,5,16,2,4
03-10-16, ,30,7,15,2,5
02-10-16, ,14,6,13,2,6
01-10-16, ,18,3,8,2,5
30-09-16, ,19,2,9,2,5
29-09-16, ,30,2,9,2,5
28-09-16, ,39,1,11,2,5
27-09-16, ,16,1,12,2,5
26-09-16, ,6,3,12,2,4
25-09-16, ,7,3,10,2,5
24-09-16, ,6,3,8,4,4
23-09-16, ,8,3,8,3,5
22-09-16, ,8,2,8,2,5
21-09-16, ,8,3,9,2,4
20-09-16, ,27,2,7,2,4
19-09-16, ,34,4,7,2,4
18-09-16, ,17,4,9,3,3
17-09-16, ,46,4,9,3,4
16-09-16, ,11,2,10,3,3
15-09-16, ,8,4,11,2,4
14-09-16, ,7,3,8,2,4
13-09-16, ,5,3,8,2,4
12-09-16, ,6,3,8,2,3
11-09-16, ,23,2,9,2,4
10-09-16, ,34,3,9,2,3
09-09-16, ,28,3,11,2,3
08-09-16, ,35,4,12,4,4
07-09-16, ,33,4,12,1,4
06-09-16, ,24,3,10,2,5
05-09-16, ,22,3,11,2,4
04-09-16, ,35,4,12,2,5
03-09-16, ,30,5,12,2,3
02-09-16, ,31,4,17,2,4
01-09-16, ,36,8,8,2,4
31-08-16, ,36,44,14,11,4
30-08-16, ,18,43,16,11,4
29-08-16, ,14,3,10,2,4
28-08-16, ,18,3,9,2,4
27-08-16, , ,3,9,2,4
