date, pm25, pm10, o3, no2, so2, co
19-04-18,188,427,15,15,18,5
18-04-18,146,219,35,14,12,6
17-04-18,163,180,28,11,6,4
16-04-18,183,249,18,17,9,8
15-04-18,170,373,37,19,17,11
14-04-18,164,227,45,19,14,9
13-04-18,142,216,33,16,9,8
12-04-18,132,146,35,15,9,8
11-04-18,130,134,34,15,7,9
10-04-18,190,127,20,9,7,4
09-04-18,145,344,45,21,17,10
08-04-18,155,158,20,16,8,7
07-04-18,150,154,34,17,10,5
06-04-18,171,150,30,19,11,6
05-04-18,165,164,29,17,14,6
04-04-18, ,143,41,8,8,4
03-04-18,188, , , , , 
02-04-18,208,281,43,35,16,10
01-04-18,192,255,43,25,16,8
31-03-18,220,243,41,20,13,8
30-03-18,173,351,34,20,13,8
29-03-18,158,171,26,21,8,9
28-03-18,242,119,27,12,4,6
27-03-18,206,307,30,30,19,18
26-03-18,172,193,19,25,22,11
25-03-18,180,128,34,20,7,7
24-03-18,171,127,34,17,8,6
23-03-18,161,128,33,17,7,6
22-03-18,169,111,26,15,5,5
21-03-18,228,139,24,16,8,7
20-03-18,194,275,34,20,13,11
19-03-18,163,208,33,27,17,11
18-03-18, ,148,27,21,9,7
17-03-18,185, , , , , 
16-03-18,190,174,16,19,11,7
15-03-18,230,224,29,17,9,9
14-03-18,180,342,16,21,13,10
13-03-18,236,275,24,20,13,7
12-03-18,203,230,25,25,20,5
11-03-18,195,221,26,20,11,5
10-03-18,158,136,25,15,8,3
09-03-18,164,132,20,13,6,4
08-03-18,249,136,30,12,7,5
07-03-18,162,335,25,27,12,19
06-03-18,160,124,29,17,7,5
05-03-18,160,126,22,18,8,5
04-03-18,163,130,24,16,8,5
03-03-18,182,136,19,16,7,7
02-03-18,203,166,21,14,7,6
01-03-18,191,221,27,21,6,15
28-02-18,214,197,20,24,7,9
27-02-18,179,246,25,23,9,11
26-02-18,154,146,22,21,6,11
25-02-18,176,133,20,14,5,8
24-02-18,235,157,22,13,7,7
23-02-18,219,369,16,34,15,15
22-02-18,200,207,26,24,11,14
21-02-18,385,251,29,21,8,12
20-02-18,232,504,5,40,12,27
19-02-18,244,289,32,28,11,16
18-02-18,189,304,36,21,13,14
17-02-18,195,196,31, ,10,10
16-02-18,189,202,24,22,11,9
15-02-18,168,187,25,21,6,8
14-02-18,162,140,24,15,5,6
13-02-18,208,130,23,12,4,4
12-02-18,180,181,24,16,6,10
11-02-18,228,291,13,19,6,6
10-02-18,316,361,19,23,9,10
09-02-18,325,490,27,19,7,24
08-02-18,278,387,32,18,9,12
07-02-18,218,330,27,17,6,13
06-02-18,232,207,22,17,4,9
05-02-18,275,247,18,15,4,8
04-02-18,240,304,20,18,8,10
03-02-18,222,234,22,15,5,9
02-02-18,251,242,18,15,7,9
01-02-18,325,277,11,15,5,10
31-01-18,241,391,10,18,17,13
30-01-18,277,218,6,15,4,7
29-01-18,398,325,6,15,8,8
28-01-18,267,448,1,17,6,12
27-01-18,313,250,5,12,1,11
26-01-18,268,330,6,13,2,13
25-01-18,260,182,4,9,1,6
24-01-18,274,207,2,17,2,8
23-01-18,314,212,4,13,4,9
22-01-18, ,317, , , , 
20-01-18,350, , , , , 
19-01-18,437,438, , , , 
18-01-18, ,515, , , , 
