date,pm25,pm10,o3,no2,so2,co
2015-11-28,,,,,,
2015-11-29,,,,,,
2015-11-30,,,,,,
2015-12-01,,,,,,
2015-12-02,,,,,,
2015-12-03,,,,,,
2015-12-04,,,,,,
2015-12-05,,,,,,
2015-12-06,,,,,,
2015-12-07,,,,,,
2015-12-08,,,,,,
2015-12-09,,,,,,
2015-12-10,,,,,,
2015-12-11,,,,,,
2015-12-12,,,,,,
2015-12-13,,,,,,
2015-12-14,,,,,,
2015-12-15,,,,,,
2015-12-16,,,,,,
2015-12-17,,,,,,
2015-12-18,,,,,,
2015-12-19,,,,,,
2015-12-20,,,,,,
2015-12-21,,,,,,
2015-12-22,,,,,,
2015-12-23,,,,,,
2015-12-24,,,,,,
2015-12-25,,,,,,
2015-12-26,,,,,,
2015-12-27,,,,,,
2015-12-28,,,,,,
2015-12-29, , ,12,7, ,5
2015-12-30,142, ,2,15, ,6
2015-12-31,197, ,23,17, ,5
2016-01-01,152, , , , , 
2016-01-02,,,,,,
2016-01-03, , ,18,12, ,5
2016-01-04,116, ,17,20, ,6
2016-01-05,144, ,21,23, ,5
2016-01-06,163, ,9,13, ,4
2016-01-07,108, ,71,25,2,5
2016-01-08,155, ,41,22, ,5
2016-01-09,141, ,17,21, ,4
2016-01-10,149, ,113,20, ,4
2016-01-11,147, ,20,24, ,5
2016-01-12,161, ,19,24, ,4
2016-01-13,146, ,55,25, ,6
2016-01-14,210, ,23,11,2,6
2016-01-15,131, ,49,11,1,7
2016-01-16,159, ,36,9,1,7
2016-01-17,154, ,29,10,1,7
2016-01-18,163, ,360,9,1,8
2016-01-19,141, ,14,9, ,7
2016-01-20,171, ,23,8,1,6
2016-01-21,168, ,18,8,1,6
2016-01-22,176, ,22,8,1,5
2016-01-23,164, ,40,5, ,5
2016-01-24,160, ,16,6,1,8
2016-01-25,153, ,15,6, ,7
2016-01-26,155, ,18,6, ,7
2016-01-27,149, ,16,8,1,7
2016-01-28,157, ,12,7,1,6
2016-01-29,152, ,9,8,1,8
2016-01-30,165, ,24,6,1,7
2016-01-31,272, ,64,8,1,7
2016-02-01,213, ,16,7,1,9
2016-02-02,103, ,15,7, ,8
2016-02-03,170, ,14,8, ,7
2016-02-04,211, ,15,7, ,5
2016-02-05,277, ,8,7, ,9
2016-02-06,172, ,10,7, ,8
2016-02-07,182, ,10,6, ,7
2016-02-08,208, ,15,7, ,12
2016-02-09,246, ,18,7, ,10
2016-02-10,200, ,23,6, ,124
2016-02-11,197, ,70,10, ,2
2016-02-12, , ,16,7, ,3
2016-02-13, , ,15,6, ,6
2016-02-14, , ,13,6, ,9
2016-02-15,117, ,235,6, ,8
2016-02-16,165, ,27,7, ,3
2016-02-17,155, ,19,6, ,4
2016-02-18,137, ,57,7, ,4
2016-02-19,145, ,48,6, ,3
2016-02-20,128, ,222,3, ,3
2016-02-21,110, ,66,2, ,4
2016-02-22,106, ,36,7, ,5
2016-02-23,133, ,42,4, ,7
2016-02-24,110, ,43,3, ,7
2016-02-25,117, ,23,3, ,7
2016-02-26,118, ,7,6, ,8
2016-02-27,127, ,8,4, ,7
2016-02-28,93, ,17,3, ,6
2016-02-29,176, ,23,6, ,8
2016-03-01,181, ,27,6, ,9
2016-03-02,185, ,14,4, ,5
2016-03-03,71, ,113,6, ,8
2016-03-04,100, ,33,5, ,9
2016-03-05,92, ,36,4, ,8
2016-03-06,75, ,32,7, ,10
2016-03-07,95, ,32,4,2,9
2016-03-08,69, ,30,7,4,14
2016-03-09,124, ,13,4,1,8
2016-03-10,214, ,8,2,1,7
2016-03-11,85, ,13,3, ,6
2016-03-12,121, ,16,1, ,4
2016-03-13,77, ,15,2, ,5
2016-03-14,143, ,15,2, ,6
2016-03-15,165, ,17,2, ,6
2016-03-16,183, ,13,2, ,5
2016-03-17,195, ,12,3, ,6
2016-03-18,218, ,10, , ,6
2016-03-19,209, ,14, , ,5
2016-03-20,183, ,13, , ,8
2016-03-21,262, ,53, ,1,8
2016-03-22,116, ,14, ,1,6
2016-03-23,128, ,13, ,1,7
2016-03-24,145, , , , , 
2016-03-25,,,,,,
2016-03-26, , ,22,1, ,12
2016-03-27,86, ,20,3, ,7
2016-03-28,106, ,13,3, ,8
2016-03-29,115, ,10,3, ,5
2016-03-30,110, ,12,2, ,4
2016-03-31,115, ,10,2, ,5
2016-04-01,157, ,10,1, ,2
2016-04-02,159, ,12,1, ,3
2016-04-03,157, ,13,1, ,4
2016-04-04,159, ,17,2, ,5
2016-04-05,157, ,16,3, ,3
2016-04-06,165, ,135,2, ,4
2016-04-07,158, ,3,3,1,5
2016-04-08,151, , , , , 
2016-04-09, , ,22,2, ,4
2016-04-10,150, ,25,3, ,5
2016-04-11,156, ,17,5, ,5
2016-04-12,125, ,23,6, ,6
2016-04-13,134, ,33,4, ,4
2016-04-14,101, ,23,3, ,5
2016-04-15,117, ,15,4, ,5
2016-04-16,145, ,11,5, ,3
2016-04-17,104, ,13,5, ,5
2016-04-18,131, ,14,5, ,5
2016-04-19,155, ,16,6, ,5
2016-04-20,141, ,21,4, ,4
2016-04-21,139, ,29,5, ,5
2016-04-22,96, ,31,4, ,4
2016-04-23,102, ,32,3, ,4
2016-04-24,149, ,22,4, ,4
2016-04-25,145, ,14,5, ,7
2016-04-26,113, ,20,5, ,4
2016-04-27,130, ,13,6, ,4
2016-04-28,97, ,16,6, ,6
2016-04-29,87, ,18,6, ,4
2016-04-30,112, ,31,6,1,5
2016-05-01,112, ,29,5,1,5
2016-05-02,118, ,21,6, ,4
2016-05-03,105, ,16,6, ,6
2016-05-04,107, ,15,7, ,5
2016-05-05,106, ,25,6, ,5
2016-05-06,115, ,29,6, ,6
2016-05-07,96, ,19,6, ,6
2016-05-08,98, ,11,5,1,6
2016-05-09,111, ,14,5,1,5
2016-05-10,139, ,22,6,1,6
2016-05-11,120, ,24,6,1,5
2016-05-12,126, ,26,6, ,6
2016-05-13,167, ,22,6,1,4
2016-05-14,162, ,24,5,1,3
2016-05-15,157, ,31,7,1,4
2016-05-16,160, ,24,11,1,5
2016-05-17,139, ,16,10,1,7
2016-05-18,123, ,24,11,1,7
2016-05-19,137, ,25,11,1,6
2016-05-20,113, ,28,9,1,6
2016-05-21,135, ,35,7,1,5
2016-05-22,145, ,35,8,1,5
2016-05-23,142, ,37,7,1,5
2016-05-24,124, ,29,9, ,7
2016-05-25,124, ,28,8, ,6
2016-05-26,138, ,35,6,1,5
2016-05-27,151, ,45,7,1,6
2016-05-28,148, ,50,6,1,4
2016-05-29,111, ,39,4,1,6
2016-05-30,123, ,49,4,1,5
2016-05-31,148, ,40,4,2,7
2016-06-01,145, ,22,5,2,7
2016-06-02,151, , , , , 
2016-06-03,,,,,,
2016-06-04,,,,,,
2016-06-05,,,,,,
2016-06-06,,,,,,
2016-06-07,,,,,,
2016-06-08,,,,,,
2016-06-09,,,,,,
2016-06-10,,,,,,
2016-06-11,,,,,,
2016-06-12,,,,,,
2016-06-13, , ,10,6, ,8
2016-06-14, , ,20,7, ,6
2016-06-15,125, ,15,6, ,6
2016-06-16,104, ,25,5, ,7
2016-06-17,137, ,23,5, ,6
2016-06-18,139, ,39,4, ,5
2016-06-19,131, ,32,3, ,4
2016-06-20,127, ,32,5, ,5
2016-06-21,126, ,23,6, ,8
2016-06-22,121, ,15,6, ,6
2016-06-23,117, ,8,6, ,4
2016-06-24,127, , , , , 
2016-06-25,,,,,,
2016-06-26, , ,21,5, ,7
2016-06-27,112, ,17,6,1,8
2016-06-28,152, ,9,7,1,5
2016-06-29,101, ,7,5, ,4
2016-06-30,314, ,10,7, ,7
2016-07-01,87, ,19,6, ,7
2016-07-02,91, ,21,4, ,5
2016-07-03,89, ,99,6, ,6
2016-07-04,105, ,55,7, ,7
2016-07-05,137, ,19,5, ,3
2016-07-06,118, ,2,6,1,9
2016-07-07,142, ,11,7, ,10
2016-07-08,190, ,12,6, ,4
2016-07-09,92, ,12,6,1,6
2016-07-10,131, ,6,5,1,3
2016-07-11,102, ,16,7,1,6
2016-07-12,87, ,22,6,1,7
2016-07-13,91, ,12,4,1,5
2016-07-14,163, ,23,5, ,5
2016-07-15,93, ,27,5, ,4
2016-07-16,122, ,30,4, ,3
2016-07-17,111, ,20,5, ,5
2016-07-18,109, ,13,4, ,3
2016-07-19,136, ,7,5, ,9
2016-07-20,133, ,2,6,2,15
2016-07-21,86, ,4,6,1,10
2016-07-22,48, ,9,5,1,7
2016-07-23,104, , , , , 
2016-07-24,,,,,,
2016-07-25,,,,,,
2016-07-26, , ,11,1, ,6
2016-07-27,130, ,28,3, ,4
2016-07-28,107, ,9,4, ,7
2016-07-29,106, ,8,5, ,7
2016-07-30,112, , ,3, ,5
2016-07-31,129, ,7,10,1,11
2016-08-01,121, ,12,7,2,8
2016-08-02,119, ,9,6,1,7
2016-08-03,126, ,12,6,1,6
2016-08-04,122, ,11,7,2,8
2016-08-05,131, ,8,8,4,9
2016-08-06,95, ,17,4,1,7
2016-08-07,122, ,15,4,1,6
2016-08-08,135, ,15,4, ,6
2016-08-09,153, ,13,3, ,5
2016-08-10,117, ,18,4, ,5
2016-08-11,121, ,17,4, ,6
2016-08-12,115, ,17,4, ,6
2016-08-13,99, ,10,3, ,6
2016-08-14,106, ,8,4, ,9
2016-08-15,120, ,11,4, ,6
2016-08-16,125, ,12,4,1,6
2016-08-17,119, ,25,4, ,6
2016-08-18,147, ,33,3, ,5
2016-08-19,132, ,20,2, ,5
2016-08-20,131, , , , , 
2016-08-21, , ,25,3, ,5
2016-08-22,132, ,25,4, ,5
2016-08-23,137, ,34,4, ,6
2016-08-24,132, ,7,3, ,8
2016-08-25,93, ,7,3,1,9
2016-08-26,126, ,3,3,1,7
2016-08-27,99, ,12,3,1,6
2016-08-28,107, ,7,3, ,6
2016-08-29,116, ,13,3,1,7
2016-08-30,134, ,12,4, ,8
2016-08-31,100, ,25,3, ,7
2016-09-01,114, ,19,4, ,8
2016-09-02,144, ,12,4,1,9
2016-09-03,124, ,17,7, ,8
2016-09-04,124, ,8,10, ,7
2016-09-05,71, ,17,9,1,7
2016-09-06,156, ,20,8,1,6
2016-09-07,133, ,21,8,1,6
2016-09-08,135, ,45,8, ,8
2016-09-09,134, ,12,8, ,8
2016-09-10,144, ,16,8, ,5
2016-09-11,120, ,3,7,1,8
2016-09-12,120, ,8,7,1,6
2016-09-13,138, ,12,8,1,6
2016-09-14,98, ,12,9,1,6
2016-09-15,95, ,14,8, ,5
2016-09-16,101, ,6,8, ,5
2016-09-17,113, ,12,8, ,6
2016-09-18,117, ,19,8, ,4
2016-09-19,98, ,9,9, ,7
2016-09-20,91, ,6,8,1,6
2016-09-21,108, ,17,3,1,7
2016-09-22,95, ,16,8,1,6
2016-09-23,86, ,16,8,1,9
2016-09-24,57, ,21,8,3,6
2016-09-25,78, ,29,7, ,6
2016-09-26,90, ,24,8, ,6
2016-09-27,87, ,22,8, ,7
2016-09-28,122, ,17,8, ,8
2016-09-29,112, ,26,8, ,7
2016-09-30,95, ,65,8, ,6
2016-10-01,102, , , , , 
2016-10-02, , ,7,8, ,11
2016-10-03,102, ,13,8, ,6
2016-10-04,89, ,29,12, ,6
2016-10-05,85, ,25,12,1,8
2016-10-06,125, ,16,12, ,8
2016-10-07,132, ,24,12, ,8
2016-10-08,105, ,33,12, ,4
2016-10-09,99, ,22,12, ,4
2016-10-10,112, ,14,12, ,4
2016-10-11,90, ,33,12, ,4
2016-10-12,109, ,41,12, ,6
2016-10-13,162, ,32,12,8,8
2016-10-14,149, ,42,12,8,5
2016-10-15,139, ,44,12, ,5
2016-10-16,144, ,50,12,1,7
2016-10-17,154, ,60,12,1,6
2016-10-18,158, ,66,12,13,7
2016-10-19,151, ,6,13,1,6
2016-10-20,154, ,56,12,6,13
2016-10-21,160, ,67,12,5,9
2016-10-22,166, ,60,12,9,3
2016-10-23,149, ,61,12,9,9
2016-10-24,162, ,53,12,9,9
2016-10-25,163, ,1,12,7,15
2016-10-26,182, ,79,5,2,8
2016-10-27,166, ,46,8,6,6
2016-10-28,193, ,30,5,3,8
2016-10-29,182, ,15,5,2,7
2016-10-30,143, ,7,6,1,5
2016-10-31,127, ,2,9,2,7
2016-11-01,125, ,3,7,1,7
2016-11-02,121, ,6,11, ,7
2016-11-03,100, ,9,6,1,6
2016-11-04,138, ,45,6,1,5
2016-11-05,157, ,37,4,2,7
2016-11-06,129, ,29,6, ,5
2016-11-07,157, ,35,7,3,4
2016-11-08,165, ,42,6,4,4
2016-11-09,165, ,47,6,3,4
2016-11-10,158, ,43,5,1,10
2016-11-11,161, ,32,6,4,3
2016-11-12,165, ,15,5, ,2
2016-11-13,118, ,4,9, , 
2016-11-14,83, ,4,9, ,2
2016-11-15,99, ,23,11, ,3
2016-11-16,137, ,42,11, ,3
2016-11-17,156, ,32,13,2,4
2016-11-18,150, ,39,13,2,5
2016-11-19,158, ,35,13,2,3
2016-11-20,141, ,28,13,2,5
2016-11-21,147, ,34,13,1,4
2016-11-22,164, ,46,13,2, 
2016-11-23,167, ,42,15,5,2
